session_id,date_key,visit_date,customer_id,product_id,marketing_channel_id,device_type_id,location_id,pages_viewed,time_on_site_sec,cart_flag,order_flag,abandon_flag,quantity,unit_price,discount_amount,discount_percent,revenue,session_duration_bucket,user_type,session_count
233,20240722,2024-07-22,7825,373,2,1,37,10,721,0,0,0,3,104.17,15.63,5,0.0,Short,1,1
234,20241025,2024-10-25,5434,460,5,0,116,24,1036,1,1,0,3,503.11,0.0,0,1509.33,Long,0,1
235,20240623,2024-06-23,7474,576,4,1,217,15,444,1,0,1,2,1660.47,166.05,5,0.0,Very Short,0,1
236,20240519,2024-05-19,6969,590,1,1,87,9,1047,1,1,0,4,787.58,315.03,10,2835.29,Long,1,1
237,20240410,2024-04-10,4888,415,3,0,199,4,391,1,0,1,2,443.45,0.0,0,0.0,Very Short,1,1
238,20240707,2024-07-07,3777,469,1,1,59,1,1385,1,1,0,3,768.29,0.0,0,2304.87,Very Long,0,1
239,20241225,2024-12-25,6645,12,0,2,158,18,311,0,0,0,2,1464.85,439.46,15,0.0,Very Short,1,1
240,20240809,2024-08-09,2261,65,1,1,179,15,1765,0,0,0,1,566.88,85.03,15,0.0,Very Long,0,1
241,20240920,2024-09-20,6256,384,0,1,125,1,1710,1,1,0,4,1902.24,760.9,10,6848.06,Very Long,1,1
242,20241011,2024-10-11,1852,842,2,0,80,8,1340,1,0,1,1,1941.97,97.1,5,0.0,Long,1,1
243,20241010,2024-10-10,6847,333,3,0,223,7,161,1,0,1,1,947.09,0.0,0,0.0,Very Short,0,1
244,20240526,2024-05-26,6658,891,0,0,147,19,87,1,1,0,3,520.82,0.0,0,1562.46,Very Short,1,1
245,20241007,2024-10-07,1759,284,4,1,41,23,965,1,1,0,2,576.32,230.53,20,922.11,Long,1,1
246,20240429,2024-04-29,7816,45,5,1,204,21,435,1,0,1,3,233.01,69.9,10,0.0,Very Short,0,1
247,20240801,2024-08-01,4741,274,0,2,82,4,1157,1,1,0,2,1373.19,274.64,10,2471.74,Long,1,1
248,20240420,2024-04-20,8081,347,1,0,29,11,151,1,0,1,1,866.56,86.66,10,0.0,Very Short,0,1
249,20241208,2024-12-08,1374,136,2,2,178,22,362,1,0,1,1,1341.88,402.56,30,0.0,Very Short,0,1
250,20240923,2024-09-23,2614,359,1,2,155,18,1417,0,0,0,3,327.16,294.44,30,0.0,Very Long,1,1
251,20240801,2024-08-01,5445,524,4,1,135,13,288,1,0,1,4,423.89,254.33,15,0.0,Very Short,1,1
252,20240613,2024-06-13,2693,177,0,1,143,22,1073,1,1,0,3,624.92,187.48,10,1687.28,Long,0,1
253,20240708,2024-07-08,3968,722,3,1,153,2,877,1,1,0,3,66.6,0.0,0,199.8,Short,1,1
254,20241011,2024-10-11,6944,152,5,0,4,24,542,1,0,1,3,220.6,0.0,0,0.0,Short,1,1
255,20240409,2024-04-09,2300,748,4,0,133,22,1726,1,0,1,3,468.72,421.85,30,0.0,Very Long,1,1
256,20241029,2024-10-29,7098,107,5,0,216,16,481,1,0,1,1,662.39,0.0,0,0.0,Short,0,1
257,20240412,2024-04-12,1930,241,3,0,27,23,1621,1,0,1,4,656.54,525.23,20,0.0,Very Long,1,1
258,20240221,2024-02-21,2576,323,0,1,51,22,787,1,1,0,2,967.38,0.0,0,1934.76,Short,1,1
259,20240925,2024-09-25,6288,257,5,0,172,17,555,1,1,0,3,144.83,0.0,0,434.49,Short,1,1
260,20240915,2024-09-15,8140,590,3,0,108,5,1759,0,0,0,2,824.42,0.0,0,0.0,Very Long,0,1
261,20240502,2024-05-02,2535,255,4,0,140,7,516,0,0,0,1,594.95,89.24,15,0.0,Short,1,1
262,20240824,2024-08-24,3699,116,5,1,154,7,1677,1,0,1,3,461.11,207.5,15,0.0,Very Long,0,1
263,20240922,2024-09-22,9325,144,4,2,163,8,1549,1,0,1,2,937.81,468.9,25,0.0,Very Long,1,1
264,20241014,2024-10-14,9906,806,5,1,35,5,423,0,0,0,2,1733.12,0.0,0,0.0,Very Short,0,1
265,20241213,2024-12-13,6228,561,0,1,28,11,427,1,1,0,3,473.91,213.26,15,1208.47,Very Short,1,1
266,20241107,2024-11-07,5022,843,0,2,137,17,1748,0,0,0,1,464.37,69.66,15,0.0,Very Long,1,1
267,20240609,2024-06-09,4121,131,1,1,83,12,1667,1,0,1,2,764.33,229.3,15,0.0,Very Long,1,1
268,20240325,2024-03-25,6511,615,2,1,143,18,1383,1,1,0,3,188.09,84.64,15,479.63,Very Long,0,1
269,20240205,2024-02-05,6317,357,3,1,209,21,19,1,0,1,4,923.83,923.83,25,0.0,Very Short,1,1
270,20240728,2024-07-28,3652,781,1,2,209,23,122,1,0,1,3,460.62,69.09,5,0.0,Very Short,0,1
271,20240831,2024-08-31,1205,487,0,0,43,23,281,0,0,0,1,1586.25,0.0,0,0.0,Very Short,0,1
272,20240909,2024-09-09,2363,145,0,1,214,17,795,0,0,0,1,161.91,24.29,15,0.0,Short,1,1
273,20240104,2024-01-04,9626,608,0,1,9,8,670,1,0,1,3,1150.44,0.0,0,0.0,Short,1,1
274,20240912,2024-09-12,4762,520,2,0,20,2,999,1,0,1,2,383.47,76.69,10,0.0,Long,1,1
275,20241014,2024-10-14,5340,869,5,1,219,1,542,1,0,1,1,763.3,114.49,15,0.0,Short,0,1
276,20240920,2024-09-20,5203,721,3,1,50,21,63,1,0,1,1,833.72,83.37,10,0.0,Very Short,1,1
277,20240710,2024-07-10,8043,734,0,1,114,13,924,0,0,0,3,806.87,0.0,0,0.0,Long,0,1
278,20240106,2024-01-06,1584,335,5,2,74,6,1205,0,0,0,2,1072.21,643.33,30,0.0,Long,0,1
279,20240627,2024-06-27,1744,354,4,1,176,8,1599,0,0,0,1,1288.17,0.0,0,0.0,Very Long,1,1
280,20240823,2024-08-23,3482,543,2,1,141,16,420,1,1,0,2,1101.56,0.0,0,2203.12,Very Short,1,1
281,20240726,2024-07-26,5379,745,2,2,18,15,290,0,0,0,2,434.75,217.38,25,0.0,Very Short,0,1
282,20240728,2024-07-28,7039,216,0,0,54,23,811,1,1,0,2,150.61,15.06,5,286.16,Short,1,1
283,20240707,2024-07-07,5415,252,3,0,19,3,982,0,0,0,2,744.74,0.0,0,0.0,Long,0,1
284,20240720,2024-07-20,4970,879,0,1,48,17,861,0,0,0,1,1076.35,215.27,20,0.0,Short,0,1
285,20240428,2024-04-28,9439,610,1,1,176,24,27,1,0,1,4,990.39,990.39,25,0.0,Very Short,1,1
286,20240808,2024-08-08,2449,433,5,1,107,11,924,1,0,1,4,1122.54,449.02,10,0.0,Long,0,1
287,20240412,2024-04-12,6144,185,5,1,203,12,825,1,0,1,3,1168.58,350.57,10,0.0,Short,0,1
288,20240628,2024-06-28,5879,277,0,0,102,10,149,0,0,0,3,538.39,242.28,15,0.0,Very Short,0,1
289,20240531,2024-05-31,5260,392,3,1,96,5,905,0,0,0,4,682.44,136.49,5,0.0,Long,1,1
290,20240917,2024-09-17,8267,739,5,1,31,1,554,1,0,1,3,416.01,124.8,10,0.0,Short,0,1
291,20241122,2024-11-22,3402,552,5,2,196,15,560,1,0,1,3,134.5,40.35,10,0.0,Short,0,1
292,20240819,2024-08-19,9583,301,4,0,95,19,1263,1,0,1,4,1222.14,0.0,0,0.0,Long,1,1
293,20240219,2024-02-19,3983,729,2,1,39,23,906,1,0,1,2,820.28,410.14,25,0.0,Long,1,1
294,20240831,2024-08-31,5904,591,4,1,113,1,1021,0,0,0,2,240.51,24.05,5,0.0,Long,0,1
295,20240428,2024-04-28,5685,837,3,1,66,18,164,0,0,0,2,396.72,0.0,0,0.0,Very Short,1,1
296,20240119,2024-01-19,8647,455,3,0,190,22,27,1,0,1,1,101.19,10.12,10,0.0,Very Short,1,1
297,20240311,2024-03-11,4949,880,4,0,155,22,1521,0,0,0,2,1576.73,946.04,30,0.0,Very Long,1,1
298,20241230,2024-12-30,3560,648,2,0,134,12,1735,1,0,1,2,138.78,41.63,15,0.0,Very Long,0,1
299,20240604,2024-06-04,1194,760,1,1,61,1,972,0,0,0,1,562.67,0.0,0,0.0,Long,0,1
300,20240314,2024-03-14,4272,431,5,1,52,1,756,1,0,1,4,1333.47,0.0,0,0.0,Short,0,1
301,20240218,2024-02-18,8435,172,3,1,176,5,1636,1,0,1,2,459.2,229.6,25,0.0,Very Long,1,1
302,20240825,2024-08-25,1089,448,2,1,45,14,767,1,0,1,3,151.68,0.0,0,0.0,Short,0,1
303,20241004,2024-10-04,9064,764,4,0,181,20,504,1,0,1,3,948.87,142.33,5,0.0,Short,0,1
304,20240508,2024-05-08,5884,712,1,0,45,9,1751,1,0,1,2,1695.01,678.0,20,0.0,Very Long,0,1
305,20240207,2024-02-07,2262,526,4,1,176,3,1047,0,0,0,3,831.14,374.01,15,0.0,Long,0,1
306,20240509,2024-05-09,3719,11,1,1,194,14,14,1,0,1,2,1095.74,438.3,20,0.0,Very Short,0,1
307,20240830,2024-08-30,5985,335,2,1,189,8,1395,0,0,0,1,225.72,22.57,10,0.0,Very Long,0,1
308,20240211,2024-02-11,3840,118,4,1,93,1,397,1,0,1,3,643.12,0.0,0,0.0,Very Short,1,1
309,20240407,2024-04-07,1977,272,4,2,214,12,1253,0,0,0,1,186.04,37.21,20,0.0,Long,1,1
310,20240101,2024-01-01,6993,869,1,2,20,16,988,1,1,0,4,850.01,0.0,0,3400.04,Long,1,1
311,20240621,2024-06-21,7049,648,3,1,170,2,361,1,0,1,4,734.44,0.0,0,0.0,Very Short,0,1
312,20240303,2024-03-03,2069,81,5,0,211,12,465,1,1,0,3,101.94,0.0,0,305.82,Short,0,1
313,20240313,2024-03-13,3530,386,4,0,111,13,550,1,0,1,2,1075.94,107.59,5,0.0,Short,0,1
314,20240211,2024-02-11,3194,519,3,1,85,17,858,1,0,1,2,411.36,0.0,0,0.0,Short,1,1
315,20240923,2024-09-23,6934,776,5,1,63,12,63,1,0,1,4,707.9,0.0,0,0.0,Very Short,0,1
316,20240627,2024-06-27,7571,311,4,0,26,3,1159,1,1,0,1,228.42,0.0,0,228.42,Long,1,1
317,20241212,2024-12-12,7542,850,0,0,33,9,1107,1,1,0,1,121.04,6.05,5,114.99,Long,1,1
318,20240524,2024-05-24,9447,813,5,2,108,24,1351,0,0,0,2,1479.37,0.0,0,0.0,Long,0,1
319,20240321,2024-03-21,7917,800,0,0,121,22,965,0,0,0,2,580.24,0.0,0,0.0,Long,0,1
320,20240315,2024-03-15,3885,304,4,1,49,10,1257,1,0,1,1,411.75,20.59,5,0.0,Long,1,1
321,20241213,2024-12-13,1969,417,3,2,110,17,1559,0,0,0,2,637.02,0.0,0,0.0,Very Long,1,1
322,20240803,2024-08-03,6531,358,5,1,95,17,1262,0,0,0,1,363.67,18.18,5,0.0,Long,1,1
323,20240428,2024-04-28,9243,793,0,0,222,17,1245,1,0,1,2,1037.82,0.0,0,0.0,Long,0,1
324,20240826,2024-08-26,9775,71,0,1,164,2,1736,0,0,0,2,517.15,103.43,10,0.0,Very Long,0,1
325,20240722,2024-07-22,3071,538,1,1,110,7,937,1,1,0,4,458.17,183.27,10,1649.41,Long,1,1
326,20240211,2024-02-11,3127,17,4,0,6,13,939,1,0,1,3,695.31,0.0,0,0.0,Long,1,1
327,20240913,2024-09-13,1336,165,2,1,19,11,1262,1,1,0,4,1116.82,670.09,15,3797.19,Long,1,1
328,20240213,2024-02-13,2271,12,5,0,170,2,110,1,0,1,4,353.44,0.0,0,0.0,Very Short,0,1
329,20240313,2024-03-13,5993,79,0,1,29,14,838,1,1,0,3,522.2,0.0,0,1566.6,Short,0,1
330,20240917,2024-09-17,5920,883,0,2,3,13,298,1,0,1,1,659.04,65.9,10,0.0,Very Short,0,1
331,20240611,2024-06-11,4337,40,5,1,181,12,1799,1,0,1,3,462.41,138.72,10,0.0,Very Long,1,1
332,20240322,2024-03-22,3789,818,2,2,97,15,1119,1,0,1,2,886.53,0.0,0,0.0,Long,0,1
333,20240125,2024-01-25,8467,37,5,1,17,24,36,1,0,1,1,925.18,185.04,20,0.0,Very Short,0,1
334,20240804,2024-08-04,5139,507,1,1,65,22,359,1,0,1,3,437.32,262.39,20,0.0,Very Short,0,1
335,20240911,2024-09-11,8273,734,0,1,215,23,926,0,0,0,1,794.09,0.0,0,0.0,Long,1,1
336,20240315,2024-03-15,9667,723,1,0,84,16,1357,0,0,0,2,262.88,105.15,20,0.0,Very Long,1,1
337,20240601,2024-06-01,3853,118,2,2,6,2,1759,1,0,1,4,1150.31,460.12,10,0.0,Very Long,1,1
338,20240505,2024-05-05,2824,576,3,2,151,10,24,0,0,0,4,776.14,620.91,20,0.0,Very Short,1,1
339,20241121,2024-11-21,9575,797,1,0,103,15,330,1,0,1,3,567.97,0.0,0,0.0,Very Short,0,1
340,20241015,2024-10-15,6712,636,3,1,101,20,1649,1,0,1,2,1821.4,0.0,0,0.0,Very Long,1,1
341,20240410,2024-04-10,3617,264,0,0,74,5,188,0,0,0,3,1679.8,0.0,0,0.0,Very Short,0,1
342,20240706,2024-07-06,6596,448,1,0,53,11,379,1,0,1,4,1453.67,0.0,0,0.0,Very Short,1,1
343,20241203,2024-12-03,5634,892,0,0,99,18,1054,1,1,0,1,363.81,109.14,30,254.67,Long,0,1
344,20240506,2024-05-06,9148,69,4,1,90,13,1568,1,0,1,4,192.9,115.74,15,0.0,Very Long,1,1
345,20240221,2024-02-21,3303,393,4,0,68,19,1217,0,0,0,4,222.75,178.2,20,0.0,Long,1,1
346,20240418,2024-04-18,9921,275,4,0,26,7,692,0,0,0,1,1229.39,122.94,10,0.0,Short,0,1
347,20240809,2024-08-09,9423,135,2,2,3,1,1798,1,0,1,3,1719.96,773.98,15,0.0,Very Long,0,1
348,20241228,2024-12-28,2626,395,0,1,133,13,851,0,0,0,1,601.01,0.0,0,0.0,Short,0,1
349,20240422,2024-04-22,2481,204,4,1,59,20,1799,1,0,1,3,560.61,0.0,0,0.0,Very Long,0,1
350,20240122,2024-01-22,5797,540,1,0,52,17,1559,0,0,0,1,159.45,23.92,15,0.0,Very Long,1,1
351,20240307,2024-03-07,1404,192,3,0,160,20,1196,0,0,0,2,439.56,175.82,20,0.0,Long,1,1
352,20240530,2024-05-30,3688,312,2,1,143,10,1355,1,0,1,2,870.65,0.0,0,0.0,Long,0,1
353,20240204,2024-02-04,4915,146,4,0,84,18,1731,0,0,0,2,809.69,0.0,0,0.0,Very Long,0,1
354,20240113,2024-01-13,9723,425,3,1,98,3,861,0,0,0,2,1418.83,0.0,0,0.0,Short,1,1
355,20240827,2024-08-27,9930,715,3,2,222,3,1165,1,1,0,2,1596.37,0.0,0,3192.74,Long,1,1
356,20241027,2024-10-27,2363,606,1,0,136,21,1111,0,0,0,2,649.88,0.0,0,0.0,Long,1,1
357,20240326,2024-03-26,9024,128,1,1,46,21,649,1,0,1,2,546.99,218.8,20,0.0,Short,0,1
358,20240709,2024-07-09,1818,462,3,1,182,18,19,1,0,1,3,345.48,310.93,30,0.0,Very Short,1,1
359,20240728,2024-07-28,7736,436,4,0,94,20,1633,1,0,1,3,1111.54,1000.39,30,0.0,Very Long,1,1
360,20240831,2024-08-31,8609,305,3,1,82,6,461,1,0,1,4,675.09,405.05,15,0.0,Short,0,1
361,20241223,2024-12-23,9016,737,2,1,60,6,1164,0,0,0,3,1683.55,0.0,0,0.0,Long,1,1
362,20241119,2024-11-19,3010,559,2,0,111,11,811,1,0,1,4,1854.95,0.0,0,0.0,Short,0,1
363,20240425,2024-04-25,9040,542,0,1,153,11,1604,0,0,0,1,823.99,123.6,15,0.0,Very Long,0,1
364,20241222,2024-12-22,2043,317,0,1,89,18,815,0,0,0,4,208.7,83.48,10,0.0,Short,1,1
365,20240113,2024-01-13,5669,674,3,1,16,22,831,1,1,0,3,1095.88,657.53,20,2630.11,Short,1,1
366,20241217,2024-12-17,5225,718,4,2,68,16,1745,1,0,1,3,435.82,196.12,15,0.0,Very Long,1,1
367,20240222,2024-02-22,3843,98,1,1,113,7,405,1,0,1,3,1463.7,878.22,20,0.0,Very Short,1,1
368,20240211,2024-02-11,1199,641,2,0,124,13,257,0,0,0,3,259.68,116.86,15,0.0,Very Short,1,1
369,20240213,2024-02-13,7947,744,5,2,84,11,710,0,0,0,2,163.82,32.76,10,0.0,Short,1,1
370,20240214,2024-02-14,4019,378,3,1,16,1,833,1,1,0,3,1111.92,500.36,15,2835.4,Short,0,1
371,20240618,2024-06-18,6954,537,4,0,94,19,284,0,0,0,2,1486.36,445.91,15,0.0,Very Short,0,1
372,20240821,2024-08-21,4691,832,2,0,0,23,245,0,0,0,1,791.58,158.32,20,0.0,Very Short,0,1
373,20240928,2024-09-28,4362,4,2,0,17,5,993,0,0,0,3,1968.43,1181.06,20,0.0,Long,1,1
374,20240106,2024-01-06,8975,569,1,0,75,17,1565,0,0,0,4,539.58,0.0,0,0.0,Very Long,0,1
375,20240418,2024-04-18,1850,739,0,1,48,4,489,1,0,1,1,1063.34,0.0,0,0.0,Short,0,1
376,20240218,2024-02-18,7628,230,2,0,126,20,586,1,0,1,3,922.32,276.7,10,0.0,Short,1,1
377,20240223,2024-02-23,7720,590,2,2,67,24,1566,0,0,0,4,985.4,0.0,0,0.0,Very Long,1,1
378,20240929,2024-09-29,4419,503,3,1,131,24,703,1,0,1,2,222.59,66.78,15,0.0,Short,1,1
379,20240821,2024-08-21,3361,14,2,0,11,10,882,0,0,0,3,756.88,340.6,15,0.0,Short,1,1
380,20240317,2024-03-17,1047,48,1,2,83,8,1303,0,0,0,1,135.49,0.0,0,0.0,Long,0,1
381,20240419,2024-04-19,9430,707,3,1,85,17,1769,0,0,0,3,290.23,174.14,20,0.0,Very Long,0,1
382,20241203,2024-12-03,9528,399,3,0,121,1,499,1,1,0,4,1275.1,0.0,0,5100.4,Short,1,1
383,20240728,2024-07-28,3168,887,2,0,21,14,1578,0,0,0,3,664.9,0.0,0,0.0,Very Long,1,1
384,20240328,2024-03-28,1287,747,3,1,194,2,1757,1,0,1,1,1497.35,299.47,20,0.0,Very Long,1,1
385,20241206,2024-12-06,2104,584,2,1,37,15,307,0,0,0,4,283.03,169.82,15,0.0,Very Short,1,1
386,20240313,2024-03-13,1608,368,1,1,11,15,217,1,1,0,4,957.95,0.0,0,3831.8,Very Short,0,1
387,20240416,2024-04-16,8479,761,0,1,173,24,1042,1,1,0,3,1345.74,0.0,0,4037.22,Long,0,1
388,20240909,2024-09-09,9026,189,0,1,81,13,407,0,0,0,2,1134.19,0.0,0,0.0,Very Short,1,1
389,20240706,2024-07-06,2379,773,5,1,27,8,956,1,0,1,4,432.88,0.0,0,0.0,Long,1,1
390,20240126,2024-01-26,7719,400,3,1,20,7,371,1,0,1,3,1279.53,191.93,5,0.0,Very Short,0,1
391,20241021,2024-10-21,2613,894,1,1,23,24,59,1,1,0,2,1197.82,239.56,10,2156.08,Very Short,1,1
392,20240324,2024-03-24,4304,569,0,0,104,1,823,1,1,0,3,1015.3,609.18,20,2436.72,Short,1,1
393,20240909,2024-09-09,6393,228,4,1,155,11,704,0,0,0,2,1723.89,0.0,0,0.0,Short,0,1
394,20240502,2024-05-02,7478,501,5,1,160,22,1260,0,0,0,2,609.4,0.0,0,0.0,Long,0,1
395,20241001,2024-10-01,8870,429,2,1,6,21,61,1,0,1,2,523.6,52.36,5,0.0,Very Short,0,1
396,20241123,2024-11-23,1403,313,1,0,60,21,719,0,0,0,4,1651.31,0.0,0,0.0,Short,0,1
397,20241008,2024-10-08,2767,359,5,1,206,21,315,0,0,0,3,1177.58,176.64,5,0.0,Very Short,1,1
398,20241202,2024-12-02,3524,537,4,0,61,8,61,0,0,0,1,63.31,0.0,0,0.0,Very Short,1,1
399,20240716,2024-07-16,3792,629,5,1,120,12,1215,1,1,0,2,1075.25,0.0,0,2150.5,Long,0,1
400,20240124,2024-01-24,9981,164,1,0,45,15,179,0,0,0,1,1451.03,217.65,15,0.0,Very Short,1,1
401,20240714,2024-07-14,7995,570,4,2,64,3,1535,0,0,0,3,326.18,48.93,5,0.0,Very Long,0,1
402,20240617,2024-06-17,3883,276,1,0,173,1,217,1,1,0,4,570.7,0.0,0,2282.8,Very Short,1,1
403,20240919,2024-09-19,9745,408,1,1,157,16,1261,1,0,1,4,569.81,455.85,20,0.0,Long,1,1
404,20240331,2024-03-31,5493,103,3,1,214,5,716,1,0,1,3,1480.27,444.08,10,0.0,Short,1,1
405,20240911,2024-09-11,5506,835,2,0,40,24,1015,0,0,0,3,324.18,97.25,10,0.0,Long,0,1
406,20240610,2024-06-10,4902,796,0,1,36,20,766,1,0,1,2,529.24,0.0,0,0.0,Short,1,1
407,20240901,2024-09-01,2294,811,2,2,143,10,1751,0,0,0,3,1266.68,760.01,20,0.0,Very Long,1,1
408,20240602,2024-06-02,9408,396,3,1,139,8,1472,0,0,0,2,272.89,0.0,0,0.0,Very Long,1,1
409,20240519,2024-05-19,1125,117,5,2,213,10,1454,1,0,1,2,799.81,79.98,5,0.0,Very Long,1,1
410,20240319,2024-03-19,2568,288,2,1,152,19,1488,1,0,1,1,739.67,110.95,15,0.0,Very Long,1,1
411,20241029,2024-10-29,3066,408,1,2,140,3,1724,1,0,1,2,169.04,0.0,0,0.0,Very Long,0,1
412,20240126,2024-01-26,3513,108,4,1,89,20,1218,1,1,0,1,673.55,101.03,15,572.52,Long,0,1
413,20240327,2024-03-27,2186,6,0,1,34,1,1319,1,0,1,4,1241.45,744.87,15,0.0,Long,0,1
414,20240604,2024-06-04,1161,748,4,1,69,3,858,1,0,1,1,481.85,48.18,10,0.0,Short,1,1
415,20240226,2024-02-26,7098,529,5,1,44,2,446,1,0,1,2,986.48,295.94,15,0.0,Very Short,1,1
416,20241130,2024-11-30,9722,282,0,1,89,9,561,1,0,1,1,84.93,8.49,10,0.0,Short,1,1
417,20240505,2024-05-05,2096,775,2,1,220,11,1256,1,0,1,1,314.71,78.68,25,0.0,Long,0,1
418,20240329,2024-03-29,3668,337,1,1,42,8,822,1,0,1,1,322.79,48.42,15,0.0,Short,1,1
419,20240402,2024-04-02,5556,562,4,1,203,24,1404,1,0,1,2,423.05,84.61,10,0.0,Very Long,0,1
420,20240310,2024-03-10,9346,888,1,0,122,8,1265,1,1,0,1,887.88,221.97,25,665.91,Long,0,1
421,20240830,2024-08-30,7247,287,4,1,176,14,1746,1,0,1,1,1535.28,307.06,20,0.0,Very Long,1,1
422,20240624,2024-06-24,7894,481,3,1,65,15,1709,0,0,0,1,1809.4,542.82,30,0.0,Very Long,1,1
423,20240325,2024-03-25,6229,825,4,0,21,7,807,0,0,0,1,885.96,221.49,25,0.0,Short,0,1
424,20241114,2024-11-14,4752,53,4,0,106,8,1583,0,0,0,1,447.45,0.0,0,0.0,Very Long,1,1
425,20240827,2024-08-27,2797,768,4,0,187,7,291,0,0,0,4,205.5,164.4,20,0.0,Very Short,1,1
426,20240527,2024-05-27,8777,255,0,1,133,10,655,0,0,0,3,445.27,200.37,15,0.0,Short,0,1
427,20240706,2024-07-06,8236,792,4,0,135,13,1690,1,0,1,1,319.52,47.93,15,0.0,Very Long,1,1
428,20240827,2024-08-27,1225,561,5,0,183,20,1426,1,0,1,1,1983.25,0.0,0,0.0,Very Long,0,1
429,20240225,2024-02-25,7437,665,2,0,63,10,458,1,1,0,3,726.9,327.1,15,1853.59,Short,1,1
430,20241022,2024-10-22,1759,172,1,0,97,19,594,1,0,1,2,1009.88,0.0,0,0.0,Short,1,1
431,20240404,2024-04-04,7650,77,5,0,15,16,533,0,0,0,4,992.15,0.0,0,0.0,Short,0,1
432,20240111,2024-01-11,8432,468,3,0,148,16,172,1,0,1,1,377.17,0.0,0,0.0,Very Short,0,1
433,20240709,2024-07-09,2179,524,0,1,200,3,1634,1,1,0,1,284.28,28.43,10,255.85,Very Long,0,1
434,20241115,2024-11-15,4904,208,1,1,181,10,364,0,0,0,2,1467.53,0.0,0,0.0,Very Short,1,1
435,20240924,2024-09-24,2113,499,3,2,203,19,974,1,0,1,1,185.24,0.0,0,0.0,Long,1,1
436,20240422,2024-04-22,6104,303,5,0,79,2,872,1,1,0,3,1021.49,306.45,10,2758.02,Short,1,1
437,20240525,2024-05-25,9347,837,0,0,43,12,128,1,0,1,2,835.82,334.33,20,0.0,Very Short,1,1
438,20240805,2024-08-05,1727,362,2,0,199,3,1301,1,0,1,1,335.67,16.78,5,0.0,Long,1,1
439,20240325,2024-03-25,4577,720,1,1,178,12,1422,0,0,0,1,1034.18,0.0,0,0.0,Very Long,1,1
440,20241026,2024-10-26,9757,147,2,0,0,21,1250,1,0,1,2,367.18,73.44,10,0.0,Long,0,1
441,20240417,2024-04-17,3708,220,0,0,97,5,1394,0,0,0,2,1441.19,144.12,5,0.0,Very Long,0,1
442,20240320,2024-03-20,2189,665,2,1,32,9,1177,0,0,0,3,303.89,227.92,25,0.0,Long,0,1
443,20240204,2024-02-04,5396,681,4,0,29,9,1277,1,0,1,3,223.98,33.6,5,0.0,Long,0,1
444,20240910,2024-09-10,5574,603,4,1,156,22,1411,1,1,0,2,694.2,0.0,0,1388.4,Very Long,0,1
445,20240110,2024-01-10,6965,338,4,1,121,21,494,0,0,0,2,1104.41,331.32,15,0.0,Short,0,1
446,20241020,2024-10-20,3823,891,3,1,188,16,1154,1,1,0,4,609.59,243.84,10,2194.52,Long,1,1
447,20241221,2024-12-21,9599,341,4,0,15,22,69,1,1,0,3,903.02,0.0,0,2709.06,Very Short,0,1
448,20240210,2024-02-10,5688,102,4,0,224,7,199,1,1,0,1,830.41,41.52,5,788.89,Very Short,0,1
449,20240205,2024-02-05,3577,820,0,1,155,2,969,1,1,0,2,1661.5,664.6,20,2658.4,Long,1,1
450,20241207,2024-12-07,9641,491,3,0,105,24,1511,1,1,0,2,598.8,119.76,10,1077.84,Very Long,1,1
451,20240215,2024-02-15,9322,72,1,0,167,4,249,0,0,0,1,379.22,75.84,20,0.0,Very Short,0,1
452,20240528,2024-05-28,5491,66,2,1,21,18,951,0,0,0,2,890.48,356.19,20,0.0,Long,1,1
453,20241113,2024-11-13,1223,152,2,0,100,8,359,0,0,0,2,467.9,0.0,0,0.0,Very Short,1,1
454,20240220,2024-02-20,6371,664,4,0,133,22,838,1,1,0,2,893.16,0.0,0,1786.32,Short,0,1
455,20240830,2024-08-30,5996,372,2,1,193,22,1785,1,1,0,3,784.18,470.51,20,1882.03,Very Long,0,1
456,20240519,2024-05-19,2333,204,1,1,81,23,588,0,0,0,1,1888.71,283.31,15,0.0,Short,0,1
457,20240608,2024-06-08,6705,398,1,0,139,22,339,1,1,0,3,448.03,403.23,30,940.86,Very Short,0,1
458,20241205,2024-12-05,8566,564,2,1,10,14,1408,0,0,0,3,313.22,0.0,0,0.0,Very Long,1,1
459,20240824,2024-08-24,1952,816,0,2,126,9,1073,1,0,1,1,939.14,46.96,5,0.0,Long,1,1
460,20240426,2024-04-26,7509,748,0,0,166,21,1398,1,1,0,4,1881.79,2258.15,30,5269.01,Very Long,0,1
461,20241207,2024-12-07,2262,569,4,1,155,5,296,1,1,0,1,461.18,46.12,10,415.06,Very Short,0,1
462,20240730,2024-07-30,7738,93,2,0,98,10,1344,1,0,1,4,1972.79,0.0,0,0.0,Long,0,1
463,20240206,2024-02-06,4771,514,4,2,184,12,1716,0,0,0,1,987.71,0.0,0,0.0,Very Long,1,1
464,20240523,2024-05-23,1058,751,5,0,132,20,346,1,1,0,3,1798.33,1618.5,30,3776.49,Very Short,1,1
465,20240329,2024-03-29,9695,644,5,0,204,15,1392,1,0,1,3,1912.9,1147.74,20,0.0,Very Long,0,1
466,20240822,2024-08-22,2493,354,5,2,156,20,449,1,0,1,1,578.62,0.0,0,0.0,Very Short,1,1
467,20241110,2024-11-10,6363,59,3,1,209,1,1507,1,0,1,4,1094.91,0.0,0,0.0,Very Long,0,1
